Income;Age;Sex;Region;Employment;Retailer
<£10000;45-54;Female;West-Midlands;Retired;Carphone Warehouse
£10000-£14999;18-24;Male;West-Midlands;Unable-to-Work;Carphone Warehouse
£20000-£29999;25-34;Female;North West;Permanent-Part-time-Employment;Carphone Warehouse
£20000-£29999;25-34;Female;West-Midlands;Permanent-Full-time-Employment;Carphone Warehouse
£15000-£19999;45-54;Male;East;Permanent-Full-time-Employment;Carphone Warehouse
£20000-£29999;45-54;Male;London;Permanent-Full-time-Employment;Carphone Warehouse
£10000-£14999;25-34;Male;Yorkshire;Retired;Carphone Warehouse
£30000-£39999;18-24;Male;London;Student-Or-Internship;Carphone Warehouse
£20000-£29999;18-24;Male;North-East;Permanent-Full-time-Employment;Carphone Warehouse
£15000-£19999;45-54;Male;Scotland;Retired;Carphone Warehouse
£15000-£19999;45-54;Male;West-Midlands;Retired;Carphone Warehouse
£50000-£59999;55+;Female;East;Permanent-Full-time-Employment;Carphone Warehouse
£15000-£19999;35-44;Male;Northern-Ireland;Retired;Carphone Warehouse
£15000-£19999;18-24;Female;East Midlands;Without-Work;Carphone Warehouse
£50000-£59999;55+;Male;West-Midlands;Retired;Carphone Warehouse
<£10000;55+;Male;West-Midlands;Retired;Carphone Warehouse
£70000-£99999;45-54;Male;South East;Permanent-Part-time-Employment;Carphone Warehouse
£15000-£19999;45-54;Male;South-West;Permanent-Part-time-Employment;Carphone Warehouse
£50000-£59999;45-54;Female;East Midlands;Unpaid-Employment;Carphone Warehouse
£20000-£29999;45-54;Male;Yorkshire;Retired;Carphone Warehouse
£50000-£59999;55+;Male;East;Student-Or-Internship;Carphone Warehouse
£30000-£39999;35-44;Female;West-Midlands;House-Wife-Or;Carphone Warehouse
£15000-£19999;35-44;Male;South-West;Permanent-Full-time-Employment;Carphone Warehouse
£20000-£29999;45-54;Male;Yorkshire;Permanent-Part-time-Employment;Carphone Warehouse
£20000-£29999;45-54;Female;East Midlands;Retired;Carphone Warehouse
£20000-£29999;35-44;Male;East Midlands;Permanent-Full-time-Employment;Carphone Warehouse
£20000-£29999;25-34;Female;East;Permanent-Part-time-Employment;Carphone Warehouse
£15000-£19999;25-34;Male;North West;Unable-to-Work;Carphone Warehouse
£20000-£29999;18-24;Male;South East;Permanent-Full-time-Employment;Carphone Warehouse
£15000-£19999;45-54;Male;Northern-Ireland;House-Wife-Or;Carphone Warehouse
£60000-£69999;55+;Male;Scotland;Retired;Carphone Warehouse
£20000-£29999;45-54;Female;London;Student-Or-Internship;Carphone Warehouse
£60000-£69999;35-44;Male;North West;Permanent-Part-time-Employment;Carphone Warehouse
£30000-£39999;25-34;Male;South-West;Self-employed-.-Freelance;Carphone Warehouse
£30000-£39999;35-44;Male;North West;Permanent-Part-time-Employment;Carphone Warehouse
£20000-£29999;25-34;Male;South East;Permanent-Full-time-Employment;Carphone Warehouse
£15000-£19999;18-24;Male;Scotland;Permanent-Full-time-Employment;Carphone Warehouse
£10000-£14999;55+;Male;South-West;Permanent-Full-time-Employment;Carphone Warehouse
£50000-£59999;55+;Female;South-West;Self-employed-.-Freelance;Carphone Warehouse
£20000-£29999;55+;Male;London;Permanent-Full-time-Employment;Carphone Warehouse
£15000-£19999;45-54;Female;North West;Permanent-Full-time-Employment;Carphone Warehouse
<£10000;55+;Female;South East;Retired;Carphone Warehouse
£30000-£39999;25-34;Male;London;Without-Work;Carphone Warehouse
£10000-£14999;25-34;Female;Scotland;Without-Work;Carphone Warehouse
£50000-£59999;55+;Male;North-East;Retired;Carphone Warehouse
<£10000;45-54;Female;West-Midlands;Permanent-Full-time-Employment;Carphone Warehouse
<£10000;25-34;Male;East;Without-Work;Carphone Warehouse
£10000-£14999;55+;Female;South-West;Retired;Carphone Warehouse
£60000-£69999;35-44;Female;North West;Permanent-Full-time-Employment;Carphone Warehouse
£20000-£29999;18-24;Male;East Midlands;Permanent-Full-time-Employment;Carphone Warehouse
£30000-£39999;18-24;Female;Yorkshire;Permanent-Part-time-Employment;Carphone Warehouse
£10000-£14999;18-24;Female;West-Midlands;Retired;Carphone Warehouse
<£10000;45-54;Male;East Midlands;Without-Work;Carphone Warehouse
£15000-£19999;18-24;Male;North West;Permanent-Full-time-Employment;Carphone Warehouse
£70000-£99999;25-34;Female;London;Student-Or-Internship;Carphone Warehouse
£15000-£19999;18-24;Female;Northern-Ireland;Permanent-Full-time-Employment;Carphone Warehouse
£10000-£14999;55+;Male;South East;Permanent-Full-time-Employment;Carphone Warehouse
£20000-£29999;35-44;Male;East;Retired;Carphone Warehouse
£60000-£69999;45-54;Female;London;Student-Or-Internship;Carphone Warehouse
£20000-£29999;25-34;Male;South-West;Retired;Carphone Warehouse
£10000-£14999;18-24;Female;East Midlands;Student-Or-Internship;Carphone Warehouse
£20000-£29999;25-34;Female;London;Permanent-Part-time-Employment;Carphone Warehouse
£20000-£29999;45-54;Male;East Midlands;House-Wife-Or;Carphone Warehouse
£10000-£14999;25-34;Male;East;Permanent-Full-time-Employment;Carphone Warehouse
£15000-£19999;55+;Female;Scotland;Temporary Work;Carphone Warehouse
£60000-£69999;55+;Female;Yorkshire;Permanent-Full-time-Employment;Carphone Warehouse
£60000-£69999;45-54;Male;London;Retired;Carphone Warehouse
£15000-£19999;35-44;Female;Northern-Ireland;Self-employed-.-Freelance;Carphone Warehouse
£10000-£14999;18-24;Male;Yorkshire;Permanent-Full-time-Employment;Carphone Warehouse
£30000-£39999;45-54;Male;Wales;Permanent-Part-time-Employment;Carphone Warehouse
£10000-£14999;45-54;Male;South East;Self-employed-.-Freelance;Carphone Warehouse
£40000-£49999;25-34;Female;South-West;Retired;Carphone Warehouse
£20000-£29999;18-24;Male;East Midlands;Permanent-Full-time-Employment;Carphone Warehouse
£20000-£29999;55+;Male;West-Midlands;Retired;Carphone Warehouse
<£10000;35-44;Female;East;Retired;Carphone Warehouse
£30000-£39999;18-24;Male;South East;Permanent-Part-time-Employment;Carphone Warehouse
£15000-£19999;35-44;Female;London;Retired;Carphone Warehouse
£30000-£39999;35-44;Female;West-Midlands;Unable-to-Work;Carphone Warehouse
<£10000;25-34;Female;East;Retired;Carphone Warehouse
£20000-£29999;18-24;Female;South-West;Retired;Carphone Warehouse
£40000-£49999;55+;Female;South-West;Permanent-Full-time-Employment;Carphone Warehouse
£30000-£39999;18-24;Male;East;Permanent-Full-time-Employment;Carphone Warehouse
£10000-£14999;45-54;Female;North-East;Permanent-Part-time-Employment;Carphone Warehouse
£30000-£39999;35-44;Female;Yorkshire;Permanent-Full-time-Employment;Carphone Warehouse
£40000-£49999;25-34;Female;South East;Permanent-Full-time-Employment;Carphone Warehouse
£10000-£14999;45-54;Male;West-Midlands;House-Wife-Or;Carphone Warehouse
£20000-£29999;35-44;Female;South-West;Permanent-Full-time-Employment;Carphone Warehouse
£20000-£29999;18-24;Male;South East;Permanent-Full-time-Employment;Carphone Warehouse
£30000-£39999;45-54;Female;South East;Retired;Carphone Warehouse
£30000-£39999;55+;Female;East;Retired;Carphone Warehouse
£10000-£14999;25-34;Female;Scotland;Permanent-Full-time-Employment;Carphone Warehouse
£30000-£39999;18-24;Male;North-East;Permanent-Full-time-Employment;Carphone Warehouse
<£10000;25-34;Male;Yorkshire;Permanent-Full-time-Employment;Carphone Warehouse
£40000-£49999;45-54;Female;Scotland;Self-employed-.-Freelance;Carphone Warehouse
£10000-£14999;25-34;Male;London;Permanent-Full-time-Employment;Carphone Warehouse
£20000-£29999;25-34;Female;South-West;Student-Or-Internship;Carphone Warehouse
£20000-£29999;35-44;Male;West-Midlands;Permanent-Part-time-Employment;Carphone Warehouse
£15000-£19999;55+;Male;Scotland;Self-employed-.-Freelance;Carphone Warehouse
£20000-£29999;35-44;Female;South-West;Self-employed-.-Freelance;Carphone Warehouse
£20000-£29999;55+;Male;South-West;Retired;Carphone Warehouse
£70000-£99999;55+;Male;East Midlands;Permanent-Full-time-Employment;Carphone Warehouse
£10000-£14999;18-24;Female;Yorkshire;Unable-to-Work;Carphone Warehouse
£15000-£19999;35-44;Female;West-Midlands;House-Wife-Or;Carphone Warehouse
£30000-£39999;45-54;Male;Scotland;Permanent-Full-time-Employment;Carphone Warehouse
£30000-£39999;55+;Male;West-Midlands;Permanent-Full-time-Employment;Carphone Warehouse
£10000-£14999;18-24;Male;West-Midlands;Permanent-Full-time-Employment;Carphone Warehouse
£10000-£14999;45-54;Male;North-East;Retired;Carphone Warehouse
£15000-£19999;55+;Male;East;Permanent-Full-time-Employment;Carphone Warehouse
£10000-£14999;55+;Male;South East;Student-Or-Internship;Carphone Warehouse
£10000-£14999;25-34;Female;South-West;Temporary Work;Carphone Warehouse
<£10000;35-44;Male;West-Midlands;Permanent-Full-time-Employment;Carphone Warehouse
£15000-£19999;55+;Male;Scotland;Retired;Carphone Warehouse
£20000-£29999;35-44;Female;South-West;Unpaid-Employment;Carphone Warehouse
£20000-£29999;55+;Male;Yorkshire;Permanent-Part-time-Employment;Carphone Warehouse
£50000-£59999;35-44;Male;Scotland;Permanent-Part-time-Employment;Carphone Warehouse
£20000-£29999;35-44;Male;East;Retired;Carphone Warehouse
£10000-£14999;25-34;Female;North West;Permanent-Full-time-Employment;Carphone Warehouse
£40000-£49999;18-24;Female;West-Midlands;Permanent-Part-time-Employment;Carphone Warehouse
£20000-£29999;45-54;Female;Yorkshire;Permanent-Full-time-Employment;Carphone Warehouse
£10000-£14999;45-54;Female;London;Unpaid-Employment;Carphone Warehouse
£15000-£19999;55+;Female;South East;Permanent-Full-time-Employment;Carphone Warehouse
£15000-£19999;55+;Male;North-East;Permanent-Full-time-Employment;Carphone Warehouse
£20000-£29999;55+;Male;Scotland;Unable-to-Work;Carphone Warehouse
£15000-£19999;18-24;Male;East;Permanent-Full-time-Employment;Carphone Warehouse
£20000-£29999;25-34;Female;London;Permanent-Part-time-Employment;Carphone Warehouse
<£10000;25-34;Male;West-Midlands;Permanent-Full-time-Employment;Carphone Warehouse
£20000-£29999;45-54;Male;North-East;Self-employed-.-Freelance;Carphone Warehouse
£15000-£19999;45-54;Female;South-West;Student-Or-Internship;Carphone Warehouse
£30000-£39999;55+;Female;South East;Without-Work;Carphone Warehouse
£60000-£69999;55+;Male;London;Unpaid-Employment;Carphone Warehouse
£30000-£39999;35-44;Female;South East;Permanent-Full-time-Employment;Carphone Warehouse
£15000-£19999;35-44;Male;London;Student-Or-Internship;Carphone Warehouse
£20000-£29999;18-24;Male;South-West;Without-Work;Carphone Warehouse
£30000-£39999;45-54;Female;Wales;Retired;Carphone Warehouse
<£10000;25-34;Female;South East;Permanent-Full-time-Employment;Carphone Warehouse
£20000-£29999;55+;Male;Scotland;Permanent-Part-time-Employment;Carphone Warehouse
£30000-£39999;35-44;Male;East;Retired;Carphone Warehouse
£20000-£29999;25-34;Male;Yorkshire;Without-Work;Carphone Warehouse
£10000-£14999;25-34;Female;Northern-Ireland;Unable-to-Work;Carphone Warehouse
£30000-£39999;55+;Female;West-Midlands;Permanent-Full-time-Employment;Carphone Warehouse
£70000-£99999;18-24;Male;East Midlands;Permanent-Full-time-Employment;Carphone Warehouse
£15000-£19999;18-24;Male;East;Self-employed-.-Freelance;Carphone Warehouse
£10000-£14999;25-34;Female;West-Midlands;Permanent-Full-time-Employment;Carphone Warehouse
£20000-£29999;25-34;Male;Wales;Permanent-Part-time-Employment;Carphone Warehouse
£20000-£29999;18-24;Male;London;Self-employed-.-Freelance;Carphone Warehouse
£20000-£29999;55+;Male;North West;Permanent-Full-time-Employment;Carphone Warehouse
£20000-£29999;25-34;Female;East;Permanent-Full-time-Employment;Carphone Warehouse
£30000-£39999;18-24;Male;West-Midlands;Permanent-Part-time-Employment;Carphone Warehouse
£20000-£29999;45-54;Male;London;Permanent-Full-time-Employment;Carphone Warehouse
£40000-£49999;35-44;Male;South East;Permanent-Full-time-Employment;Carphone Warehouse
£10000-£14999;25-34;Male;London;Permanent-Full-time-Employment;Carphone Warehouse
<£10000;18-24;Female;East Midlands;Retired;Carphone Warehouse
£30000-£39999;18-24;Male;Scotland;Retired;Carphone Warehouse
£30000-£39999;18-24;Male;East Midlands;Retired;Carphone Warehouse
£10000-£14999;55+;Male;North-East;Permanent-Full-time-Employment;Carphone Warehouse
£20000-£29999;45-54;Male;London;House-Wife-Or;Carphone Warehouse
£40000-£49999;45-54;Female;North West;Self-employed-.-Freelance;Carphone Warehouse
£15000-£19999;35-44;Male;Scotland;Permanent-Full-time-Employment;Carphone Warehouse
£10000-£14999;18-24;Female;London;Permanent-Full-time-Employment;Carphone Warehouse
£15000-£19999;35-44;Female;West-Midlands;Self-employed-.-Freelance;Carphone Warehouse
£15000-£19999;35-44;Female;Scotland;Without-Work;Carphone Warehouse
£30000-£39999;55+;Male;Northern-Ireland;Self-employed-.-Freelance;Carphone Warehouse
£20000-£29999;18-24;Female;North-East;Self-employed-.-Freelance;Carphone Warehouse
<£10000;25-34;Female;South East;Permanent-Full-time-Employment;Carphone Warehouse
£30000-£39999;25-34;Female;North-East;Permanent-Full-time-Employment;Carphone Warehouse
£40000-£49999;35-44;Male;Yorkshire;Retired;Carphone Warehouse
£40000-£49999;45-54;Female;North West;Permanent-Part-time-Employment;Carphone Warehouse
£50000-£59999;18-24;Male;North West;Permanent-Full-time-Employment;Carphone Warehouse
£20000-£29999;55+;Female;West-Midlands;Permanent-Full-time-Employment;Carphone Warehouse
<£10000;55+;Male;North West;Permanent-Full-time-Employment;Carphone Warehouse
£10000-£14999;55+;Male;West-Midlands;Self-employed-.-Freelance;Carphone Warehouse
£50000-£59999;35-44;Female;North West;Retired;Carphone Warehouse
£20000-£29999;45-54;Male;South East;Student-Or-Internship;Carphone Warehouse
£20000-£29999;35-44;Male;East;Permanent-Full-time-Employment;Carphone Warehouse
£15000-£19999;35-44;Male;East;Student-Or-Internship;Carphone Warehouse
£10000-£14999;35-44;Female;Wales;Without-Work;Carphone Warehouse
£50000-£59999;45-54;Male;South-West;House-Wife-Or;Carphone Warehouse
£20000-£29999;55+;Female;Scotland;Permanent-Full-time-Employment;Carphone Warehouse
£20000-£29999;25-34;Female;London;Without-Work;Carphone Warehouse
£20000-£29999;55+;Female;North West;Retired;Carphone Warehouse
£20000-£29999;18-24;Male;West-Midlands;Student-Or-Internship;Carphone Warehouse
£20000-£29999;55+;Male;South East;Permanent-Part-time-Employment;Carphone Warehouse
£20000-£29999;35-44;Female;West-Midlands;Permanent-Full-time-Employment;Carphone Warehouse
£10000-£14999;55+;Female;West-Midlands;Permanent-Part-time-Employment;Carphone Warehouse
£20000-£29999;55+;Male;Wales;Retired;Carphone Warehouse
£15000-£19999;35-44;Female;London;Permanent-Full-time-Employment;Carphone Warehouse
£15000-£19999;55+;Male;South-West;Without-Work;Carphone Warehouse
£30000-£39999;18-24;Female;Yorkshire;Permanent-Full-time-Employment;Carphone Warehouse
£30000-£39999;55+;Male;South-West;Permanent-Full-time-Employment;Carphone Warehouse
£40000-£49999;55+;Male;South East;Student-Or-Internship;Carphone Warehouse
£70000-£99999;18-24;Female;North West;Permanent-Part-time-Employment;Carphone Warehouse
£10000-£14999;25-34;Male;North West;Student-Or-Internship;Carphone Warehouse
£10000-£14999;45-54;Female;Yorkshire;Permanent-Part-time-Employment;Carphone Warehouse
£15000-£19999;35-44;Male;West-Midlands;Unable-to-Work;Carphone Warehouse
£10000-£14999;35-44;Female;South-West;Retired;Carphone Warehouse
£15000-£19999;45-54;Male;South East;Permanent-Part-time-Employment;Carphone Warehouse
£15000-£19999;35-44;Male;Yorkshire;Self-employed-.-Freelance;Carphone Warehouse
£30000-£39999;35-44;Female;West-Midlands;Without-Work;Carphone Warehouse
£20000-£29999;35-44;Female;Scotland;House-Wife-Or;Carphone Warehouse
<£10000;45-54;Male;Northern-Ireland;Self-employed-.-Freelance;Carphone Warehouse
£40000-£49999;55+;Female;West-Midlands;Retired;Carphone Warehouse
£20000-£29999;55+;Female;North-East;Permanent-Full-time-Employment;Carphone Warehouse
£10000-£14999;25-34;Female;North-East;Student-Or-Internship;Carphone Warehouse
£20000-£29999;18-24;Male;Yorkshire;Self-employed-.-Freelance;Carphone Warehouse
£20000-£29999;55+;Male;East;Temporary Work;Carphone Warehouse
<£10000;45-54;Female;London;Permanent-Part-time-Employment;Carphone Warehouse
£30000-£39999;35-44;Female;Scotland;Self-employed-.-Freelance;Carphone Warehouse
<£10000;55+;Male;Yorkshire;Permanent-Full-time-Employment;Carphone Warehouse
£20000-£29999;45-54;Male;East Midlands;Permanent-Full-time-Employment;Carphone Warehouse
£15000-£19999;55+;Male;Scotland;Student-Or-Internship;Carphone Warehouse
£40000-£49999;55+;Female;West-Midlands;Permanent-Full-time-Employment;Carphone Warehouse
£15000-£19999;35-44;Male;London;House-Wife-Or;Carphone Warehouse
£15000-£19999;45-54;Female;West-Midlands;Permanent-Full-time-Employment;Carphone Warehouse
£20000-£29999;25-34;Male;London;Retired;Carphone Warehouse
£40000-£49999;18-24;Female;Scotland;Permanent-Part-time-Employment;Carphone Warehouse
<£10000;18-24;Female;North West;House-Wife-Or;Carphone Warehouse
£10000-£14999;18-24;Female;North West;Permanent-Full-time-Employment;Carphone Warehouse
£15000-£19999;25-34;Male;North West;Retired;Carphone Warehouse
